elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
1,session-01,1.0000,0.0000,0,true,0,0
14,session-01,8.0000,6.0000,0,true,0,0
20,session-01,1.0000,13.0000,0,true,0,0
25,session-01,1.0000,5.0000,0,true,0,0
31,session-01,2.0000,5.0000,25600,true,0,0
49,session-01,7.0000,13.0000,127315,true,128,128681
67,session-01,8.0000,17.0000,128681,true,128,129022
81,session-01,8.0000,14.0000,126289,true,128,126289
96,session-01,8.0000,14.0000,126630,true,128,127656
109,session-01,8.0000,14.0000,129705,true,128,127656
122,session-01,7.0000,14.0000,125948,true,128,128680
137,session-01,8.0000,14.0000,128340,true,128,127656
150,session-01,8.0000,13.0000,128681,true,128,128339
162,session-01,7.0000,13.0000,128340,true,128,126632
176,session-01,8.0000,13.0000,130047,true,128,129364
189,session-01,8.0000,13.0000,126290,true,128,127315
202,session-01,7.0000,14.0000,127998,true,128,128340
216,session-01,8.0000,13.0000,129364,true,128,128680
229,session-01,8.0000,13.0000,124241,true,128,127998
241,session-01,7.0000,13.0000,126974,true,128,126290
256,session-01,8.0000,14.0000,128339,true,128,127314
269,session-01,7.0000,14.0000,129705,true,128,122534
282,session-01,8.0000,12.0000,126631,true,128,128338
295,session-01,8.0000,13.0000,128680,true,128,127656
308,session-01,8.0000,13.0000,129364,true,128,126631
321,session-01,8.0000,13.0000,128339,true,128,129022
335,session-01,8.0000,14.0000,128338,true,128,129364
349,session-01,8.0000,14.0000,126632,true,128,129022
362,session-01,8.0000,13.0000,125265,true,128,128339
375,session-01,8.0000,13.0000,128339,true,128,128339
391,session-01,7.0000,16.0000,128681,true,128,129023
404,session-01,8.0000,13.0000,126630,true,128,126973
418,session-01,8.0000,14.0000,129022,true,128,127315
430,session-01,7.0000,13.0000,130046,true,128,127998
445,session-01,9.0000,13.0000,127657,true,128,127314
457,session-01,7.0000,14.0000,127656,true,128,126632
471,session-01,8.0000,13.0000,127314,true,128,127656
484,session-01,8.0000,13.0000,130388,true,128,128681
498,session-01,8.0000,14.0000,129363,true,128,126972
512,session-01,8.0000,14.0000,128339,true,128,127998
526,session-01,8.0000,14.0000,128681,true,128,128339
539,session-01,7.0000,14.0000,127998,true,128,129023
553,session-01,8.0000,13.0000,126632,true,128,127314
566,session-01,8.0000,13.0000,127314,true,128,125949
578,session-01,8.0000,12.0000,130047,true,128,128680
592,session-01,8.0000,14.0000,128681,true,128,126974
605,session-01,8.0000,13.0000,126291,true,128,127315
619,session-01,8.0000,14.0000,127656,true,128,128681
633,session-01,7.0000,14.0000,127997,true,128,127997
645,session-01,7.0000,13.0000,130730,true,128,126974
658,session-01,8.0000,12.0000,127314,true,128,129023
677,session-01,8.0000,19.0000,128681,true,128,128681
691,session-01,8.0000,14.0000,127315,true,128,127315
704,session-01,8.0000,13.0000,126631,true,128,127656
718,session-01,8.0000,14.0000,127314,true,128,129022
730,session-01,7.0000,13.0000,126291,true,128,129022
744,session-01,8.0000,13.0000,128680,true,128,126291
757,session-01,7.0000,14.0000,127656,true,128,127998
772,session-01,8.0000,14.0000,127998,true,128,127998
785,session-01,7.0000,14.0000,128340,true,128,129022
799,session-01,8.0000,13.0000,127656,true,128,127656
813,session-01,8.0000,14.0000,128339,true,128,128339
826,session-01,8.0000,13.0000,127997,true,128,128339
840,session-01,8.0000,14.0000,129705,true,128,124242
854,session-01,8.0000,14.0000,126632,true,128,127315
868,session-01,8.0000,14.0000,126631,true,128,128339
882,session-01,8.0000,14.0000,126632,true,128,127656
895,session-01,7.0000,14.0000,127315,true,128,126631
908,session-01,8.0000,12.0000,127313,true,128,128339
922,session-01,8.0000,14.0000,129021,true,128,126632
935,session-01,8.0000,13.0000,127657,true,128,126973
