elapsed_ms,pid,rss_kb,fd_count,session_count,reader_thread_alive
0,83713,115936,16,1,true
1497,83713,118928,16,1,true
2497,83713,118912,16,1,true
3498,83713,118976,16,1,true
4498,83713,118992,16,1,true
5498,83713,118848,16,1,true
6499,83713,118816,16,1,true
7499,83713,118800,16,1,true
8500,83713,118832,16,1,true
9500,83713,118832,16,1,true
