elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
8,session-01,8.0000,0.0000,128680,true,128,129705
32,session-02,32.0000,0.0000,129022,true,128,130047
33,session-03,32.0000,0.0000,128338,true,90,91476
34,session-04,33.0000,0.0000,130047,true,110,110931
69,session-01,37.0000,32.0000,129705,true,128,130047
77,session-02,11.0000,66.0000,130047,true,128,129706
84,session-03,18.0000,65.0000,129364,true,128,129706
100,session-04,34.0000,65.0000,128681,true,128,129022
100,session-01,24.0000,44.0000,130730,true,128,128680
107,session-02,23.0000,18.0000,130047,true,128,126973
113,session-03,15.0000,32.0000,129022,true,128,128338
125,session-04,13.0000,46.0000,128681,true,128,126973
132,session-01,20.0000,36.0000,127315,true,128,126291
138,session-02,19.0000,35.0000,125607,true,128,129706
145,session-03,21.0000,26.0000,124242,true,128,126290
154,session-04,23.0000,19.0000,126290,true,128,129706
155,session-01,18.0000,25.0000,129022,true,128,129364
162,session-02,18.0000,25.0000,127315,true,128,127314
168,session-03,17.0000,27.0000,129705,true,128,127997
182,session-04,15.0000,36.0000,129363,true,128,129706
182,session-01,15.0000,30.0000,130730,true,128,129023
189,session-02,15.0000,30.0000,129704,true,128,127656
203,session-03,23.0000,29.0000,128340,true,128,126632
203,session-04,9.0000,27.0000,129022,true,128,127997
210,session-01,16.0000,27.0000,126972,true,128,124925
222,session-02,22.0000,26.0000,127997,true,128,127656
231,session-03,16.0000,35.0000,127657,true,128,129023
231,session-04,16.0000,21.0000,129363,true,128,130047
238,session-01,17.0000,27.0000,127315,true,128,128340
244,session-02,15.0000,29.0000,126973,true,128,128338
258,session-03,15.0000,28.0000,129364,true,128,127655
258,session-04,14.0000,29.0000,129705,true,128,128339
265,session-01,15.0000,29.0000,128339,true,128,128680
271,session-02,15.0000,27.0000,129364,true,128,129364
279,session-03,9.0000,27.0000,127997,true,128,129364
286,session-04,15.0000,27.0000,128681,true,128,129364
293,session-01,16.0000,27.0000,129363,true,128,127998
304,session-02,19.0000,29.0000,128339,true,128,128339
311,session-03,19.0000,22.0000,128681,true,128,130389
316,session-04,13.0000,32.0000,128340,true,128,129704
322,session-01,13.0000,32.0000,130047,true,128,129022
327,session-02,12.0000,30.0000,127315,true,128,129364
334,session-03,12.0000,30.0000,128339,true,128,129022
339,session-04,13.0000,23.0000,126973,true,128,127656
350,session-01,18.0000,23.0000,126290,true,128,127315
357,session-02,18.0000,24.0000,129022,true,128,128680
364,session-03,19.0000,23.0000,127998,true,128,129022
370,session-04,21.0000,23.0000,129022,true,128,124924
375,session-01,20.0000,23.0000,128339,true,128,129364
383,session-02,19.0000,24.0000,128681,true,128,129363
389,session-03,20.0000,24.0000,125266,true,128,129706
395,session-04,20.0000,26.0000,128680,true,128,129706
401,session-01,20.0000,26.0000,127997,true,128,127655
411,session-02,23.0000,25.0000,130389,true,128,130047
418,session-03,24.0000,25.0000,129364,true,128,127998
424,session-04,24.0000,25.0000,128680,true,128,126974
430,session-01,20.0000,29.0000,126973,true,128,126974
436,session-02,19.0000,29.0000,127315,true,128,129022
442,session-03,19.0000,29.0000,129706,true,128,129706
449,session-04,20.0000,29.0000,126291,true,128,127656
456,session-01,21.0000,25.0000,126631,true,128,127656
462,session-02,21.0000,24.0000,128680,true,128,129706
