elapsed_ms,session_id,queue_depth,queued_bytes,avg_queue_depth,max_queue_depth,total_read_bytes,total_drained_bytes,dropped_chunks,dropped_bytes
0,session-01,0,0,0.0000,0,0,0,0,0
0,session-02,0,0,0.0000,0,0,0,0,0
0,session-03,0,0,0.0000,0,0,0,0,0
0,session-04,0,0,0.0000,0,0,0,0,0
5277,session-01,128,131072,245.9500,256,142588685,20766670,119022,121690943
5277,session-02,128,131072,246.0279,256,142113206,20619901,118705,121362233
5277,session-03,128,130388,246.0264,256,140863923,20470741,117630,120262794
5277,session-04,128,131072,246.0904,256,142236435,20562562,118887,121542801
10277,session-01,128,131072,245.8169,256,285338474,42139205,237739,243068197
10277,session-02,128,131072,245.8688,256,284099103,41926906,236738,242041125
10277,session-03,128,131072,245.8506,256,283171030,41895507,235836,241144451
10277,session-04,128,129706,245.8720,256,284805666,41886291,237469,242789669
15278,session-01,128,130047,246.0838,256,430661536,61139480,361324,369392009
15278,session-02,128,131072,246.1425,256,429842017,61066789,360591,368644156
15278,session-03,128,129705,246.1319,256,427543159,61013547,358372,366399907
15278,session-04,128,130730,246.0506,256,429858746,61199230,360482,368528786
20279,session-01,128,130730,246.4777,256,585639606,80274587,494178,505234289
20279,session-02,128,130730,246.5294,256,585367570,80223408,493968,505013432
20279,session-03,128,130730,246.4987,256,582110610,80043191,490916,501936689
20279,session-04,128,130389,246.4523,256,584842289,80200544,493466,504511356
25280,session-01,128,131072,246.6239,256,747645693,102516849,630883,644997772
25280,session-02,128,128681,246.6592,256,746060900,102337675,629511,643594544
25280,session-03,128,130730,246.6366,256,743772653,102288872,627274,641353051
25280,session-04,128,130047,246.6055,256,746946333,102449295,630275,644366991
30281,session-01,128,130047,246.7814,256,911400821,124115372,769880,787155402
30281,session-02,128,131072,246.8124,256,910870037,124060095,769447,786678870
30281,session-03,128,131072,246.7896,256,908142505,124012655,766764,783998778
30281,session-04,128,131072,246.7653,256,911452018,124175473,769927,787145473
35283,session-01,128,131072,246.9101,256,1075516703,145445606,909532,929940025
35283,session-02,128,129706,246.9373,256,1075130351,145396472,909202,929604173
35283,session-03,128,131072,246.9172,256,1071327248,145205320,905610,925990856
35283,session-04,128,131072,246.8995,256,1075021778,145369159,909158,929521547
40287,session-01,128,129364,247.0129,256,1240774681,166773781,1050298,1073871536
40287,session-02,128,130388,247.0373,256,1240493463,166729090,1050070,1073633985
40287,session-03,128,130389,247.0170,256,1236255519,166538961,1046044,1069586169
40287,session-04,128,130389,247.0037,256,1240291393,166701777,1049907,1073459227
45288,session-01,128,131072,246.9643,256,1389495755,187629899,1175370,1201734784
45288,session-02,128,131072,246.9810,256,1388663962,187607042,1174583,1200925848
45288,session-03,128,131072,246.9649,256,1384635248,187412820,1170777,1197091356
45288,session-04,128,130730,246.9544,256,1388962612,187500196,1174987,1201331686
50292,session-01,128,130047,247.0001,256,1540829054,207520039,1303939,1333178968
50292,session-02,128,130388,247.0134,256,1541062536,207487281,1304222,1333444867
50292,session-03,128,131072,246.9900,256,1537596361,207434378,1300821,1330030911
50292,session-04,128,130730,246.9822,256,1540580907,207382824,1303848,1333067353
55292,session-01,128,131072,247.1722,256,1707518959,226234295,1448643,1481153592
55292,session-02,128,131072,247.1854,256,1707069450,226082759,1448358,1480855619
55292,session-03,128,131072,247.1631,256,1703272498,226016190,1444659,1477125236
55292,session-04,128,130730,247.1570,256,1707444185,226090585,1448731,1481222870
60295,session-01,128,130730,247.2346,256,1860687934,244841026,1580265,1615716178
60295,session-02,128,130047,247.2469,256,1860883560,244835233,1580452,1615918280
60295,session-03,128,131072,247.2314,256,1856787598,244775839,1576471,1611880687
60295,session-04,128,131072,247.2268,256,1861783578,244800047,1581399,1616852459
65296,session-01,128,131072,247.2476,256,2022404212,266421436,1717323,1755851704
65296,session-02,128,129705,247.2606,256,2022964041,266425207,1717887,1756409129
65296,session-03,128,130389,247.2438,256,2018290895,266366156,1713324,1751794350
65296,session-04,128,130730,247.2415,256,2022790236,266259980,1717904,1756399526
70296,session-01,128,131072,247.2115,256,2180988416,289181155,1850186,1891676189
70296,session-02,128,130730,247.2282,256,2181741437,289056930,1851085,1892553777
70296,session-03,128,131072,247.2112,256,2176728325,288997873,1846183,1887599380
70296,session-04,128,130388,247.2099,256,2182363941,289026871,1851751,1893206682
75298,session-01,128,129706,247.1818,256,2338070411,311677020,1981836,2026263685
75298,session-02,128,131072,247.1969,256,2339670979,311690696,1983423,2027849211
75298,session-03,128,131072,247.1789,256,2334109341,311630275,1978000,2022347994
75298,session-04,128,131072,247.1785,256,2339925506,311667816,1983749,2028126618
80300,session-01,128,131072,247.1778,256,2499494536,333913816,2117970,2165449648
80300,session-02,128,130730,247.1925,256,2501211481,333930573,2119685,2167150178
80300,session-03,128,130389,247.1749,256,2495450526,333875614,2114049,2161444523
80300,session-04,128,130730,247.1771,256,2501068376,333779690,2119721,2167157956
85303,session-01,128,129706,247.1872,256,2661957689,355766622,2255495,2306061361
85303,session-02,128,131072,247.2013,256,2663785562,355779625,2257309,2307874865
85303,session-03,128,131072,247.1841,256,2656867177,355602476,2250652,2301133629
85303,session-04,128,129364,247.1876,256,2663836318,355638645,2257550,2308068309
90304,session-01,128,130730,247.1434,256,2810839492,377166807,2380205,2433541955
90304,session-02,128,129022,247.1600,256,2812609002,377140561,2382011,2435339419
90304,session-03,128,130047,247.1445,256,2806315964,377087657,2375822,2429098260
90304,session-04,128,129705,247.1388,256,2812673772,377132699,2382129,2435411368
95304,session-01,128,130730,247.0950,256,2959962658,398575187,2505121,2561256741
95304,session-02,128,128681,247.1138,256,2961949590,398677629,2507026,2563143280
95304,session-03,128,128680,247.0941,256,2955467787,398708003,2500554,2556631104
95304,session-04,128,130730,247.0948,256,2961185615,398327409,2506653,2562727476
100306,session-01,128,128340,247.1426,256,3117710616,418070748,2640350,2699511528
100306,session-02,128,130388,247.1586,256,3120011254,418301869,2642421,2701578997
100306,session-03,128,131072,247.1401,256,3113590529,418328483,2636017,2695130974
100306,session-04,128,131072,247.1428,256,3119090600,417826732,2642025,2701132796
105310,session-01,128,131072,247.1986,256,3278395073,437300060,2778700,2840963941
105310,session-02,128,130389,247.2150,256,3281173224,437527771,2781250,2843515064
105310,session-03,128,130730,247.1965,256,3274355877,437563949,2774446,2836661198
105310,session-04,128,130389,247.1993,256,3280923973,437187459,2781380,2843606125
110311,session-01,128,130730,247.2643,256,3441551457,455878450,2920103,2985542277
110311,session-02,128,130730,247.2806,256,3444839566,456102409,2923142,2988606427
110311,session-03,128,130388,247.2620,256,3437860099,456140638,2916176,2981589073
110311,session-04,128,130389,247.2659,256,3444938132,455761071,2923623,2989046672
115311,session-01,128,130730,247.2991,256,3596733941,474848693,3053348,3121754518
115311,session-02,128,130047,247.3177,256,3600371903,475063771,3056746,3125178085
115311,session-03,128,129705,247.2996,256,3593238172,475106096,3049616,3118002371
115311,session-04,128,130730,247.3008,256,3600670490,474728245,3057417,3125811515
120316,session-01,128,130730,247.3063,256,3748000593,494861365,3181812,3253008498
120316,session-02,128,131072,247.3234,256,3751306765,495067563,3184884,3256108130
120316,session-03,128,130730,247.3060,256,3744153574,495108854,3177729,3248913990
120316,session-04,128,131072,247.3081,256,3751047930,494598232,3185169,3256318626
125316,session-01,128,129705,247.2776,256,3895238142,516428108,3304801,3378680329
125316,session-02,128,130730,247.2930,256,3898522823,516641131,3307842,3381750962
125316,session-03,128,131072,247.2738,256,3891302410,516680379,3300603,3374490959
125316,session-04,128,129364,247.2771,256,3898136332,516175908,3307986,3381831060
130316,session-01,128,131072,247.2218,256,4039372243,539430835,3423381,3499810336
130316,session-02,128,131072,247.2359,256,4041335645,539516538,3425252,3501688035
130316,session-03,128,130730,247.2164,256,4033884484,539559202,3417770,3494194552
130316,session-04,128,131072,247.2198,256,4041586409,539185472,3425898,3502269865
135318,session-01,128,131072,247.1643,256,4173631596,560768204,3533931,3612732320
135318,session-02,128,130730,247.1779,256,4176514207,560998285,3536563,3615385192
135318,session-03,128,131072,247.1602,256,4168140782,560932069,3528270,3607077641
135318,session-04,128,131072,247.1626,256,4175499984,560605767,3536036,3614763145
140319,session-01,128,131072,247.1412,256,4328461817,583395479,3663247,3744935266
140319,session-02,128,130730,247.1550,256,4331807645,583635133,3666329,3748041782
140319,session-03,128,130388,247.1328,256,4322800358,583562086,3657424,3739107884
140319,session-04,128,131072,247.1322,256,4330155469,583246366,3665175,3746778031
145323,session-01,128,130389,247.1416,256,4488622352,605374915,3798373,3883117048
145323,session-02,128,130047,247.1554,256,4492161670,605616277,3801681,3886415346
145323,session-03,128,131072,247.1331,256,4483601861,605673277,3793091,3877797512
145323,session-04,128,130047,247.1327,256,4490144951,605220339,3800194,3884794565
150323,session-01,128,130730,247.1515,256,4651843940,627100744,3936764,4024612466
150323,session-02,128,131072,247.1654,256,4655630711,627334934,3940331,4028164705
150323,session-03,128,130730,247.1428,256,4646557542,627392616,3931213,4019034196
150323,session-04,128,130730,247.1430,256,4653377126,626942411,3938591,4026303985
155326,session-01,128,130389,247.2080,256,4817952550,645674699,4081029,4172147462
155326,session-02,128,131072,247.2219,256,4821125268,645779871,4084115,4175214325
155326,session-03,128,131072,247.1999,256,4811885167,645849850,4074851,4165904245
155326,session-04,128,130730,247.1996,256,4819458086,645521150,4082830,4173806206
160329,session-01,128,131072,247.2263,256,4970407110,664703995,4211535,4305572043
160329,session-02,128,131072,247.2395,256,4975402839,664970599,4216268,4310301168
160329,session-03,128,130730,247.2186,256,4965694146,665076094,4206496,4300487322
160329,session-04,128,130389,247.2204,256,4972960870,664518350,4214386,4308312131
165333,session-01,128,131072,247.2645,256,5130924332,682831147,4350773,4447962113
165333,session-02,128,129023,247.2815,256,5136026545,683071814,4355663,4452825708
165333,session-03,128,130730,247.2603,256,5126021585,683099479,4345658,4442791376
165333,session-04,128,130389,247.2611,256,5134121143,682691925,4354233,4451298829
170337,session-01,128,130730,247.1812,256,5260040908,703758241,4456623,4556151937
170337,session-02,128,130389,247.2022,256,5266506067,704056935,4462793,4562318743
170337,session-03,128,130730,247.1811,256,5254920058,703995171,4451332,4550794157
170337,session-04,128,130730,247.1784,256,5262688184,703562357,4459599,4558995097
175341,session-01,128,131072,247.1770,256,5418998891,725528784,4590815,4693339035
175341,session-02,128,130730,247.1969,256,5425412859,725836692,4596918,4699445437
175341,session-03,128,130730,247.1738,256,5414278783,725976663,4585708,4688171390
175341,session-04,128,131072,247.1741,256,5422316238,725546579,4594221,4696638587
