elapsed_ms,pid,rss_kb,fd_count,session_count,reader_thread_alive
0,59022,117136,22,4,true
1029,59022,118192,22,4,true
2027,59022,118256,22,4,true
3029,59022,118272,22,4,true
4030,59022,118528,22,4,true
5034,59022,118384,22,4,true
6038,59022,118336,22,4,true
7038,59022,123136,22,4,true
8043,59022,123184,22,4,true
9046,59022,123216,22,4,true
