elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
1,session-01,1.0000,0.0000,0,true,0,0
103,session-01,1.0000,102.0000,0,true,0,0
205,session-01,1.0000,102.0000,814,true,0,0
307,session-01,1.0000,102.0000,0,true,0,0
409,session-01,1.0000,102.0000,0,true,0,0
511,session-01,1.0000,102.0000,0,true,0,0
613,session-01,1.0000,102.0000,26,true,0,0
715,session-01,1.0000,102.0000,788,true,0,0
816,session-01,1.0000,101.0000,0,true,0,0
918,session-01,1.0000,102.0000,814,true,0,0
1019,session-01,1.0000,101.0000,0,true,0,0
1121,session-01,1.0000,102.0000,26,true,0,0
1223,session-01,1.0000,102.0000,788,true,0,0
1325,session-01,1.0000,102.0000,0,true,0,0
1426,session-01,1.0000,101.0000,0,true,0,0
1528,session-01,1.0000,102.0000,0,true,0,0
1630,session-01,1.0000,102.0000,814,true,0,0
1732,session-01,1.0000,102.0000,0,true,0,0
1833,session-01,1.0000,101.0000,0,true,0,0
1935,session-01,1.0000,102.0000,814,true,0,0
2036,session-01,0.0000,102.0000,0,true,0,0
2138,session-01,1.0000,101.0000,814,true,0,0
2239,session-01,1.0000,101.0000,0,true,0,0
2341,session-01,1.0000,102.0000,0,true,0,0
2443,session-01,1.0000,102.0000,0,true,0,0
2545,session-01,1.0000,102.0000,0,true,0,0
2646,session-01,1.0000,101.0000,814,true,0,0
2748,session-01,1.0000,102.0000,0,true,0,0
2850,session-01,1.0000,102.0000,0,true,0,0
2951,session-01,1.0000,101.0000,0,true,0,0
3216,session-01,165.0000,101.0000,11,true,0,0
3318,session-01,1.0000,266.0000,0,true,0,0
3419,session-01,1.0000,101.0000,15,true,0,0
3521,session-01,1.0000,102.0000,0,true,0,0
3623,session-01,1.0000,102.0000,0,true,0,0
3725,session-01,1.0000,102.0000,0,true,0,0
3827,session-01,1.0000,102.0000,788,true,0,0
3929,session-01,1.0000,102.0000,0,true,0,0
4030,session-01,1.0000,101.0000,814,true,0,0
4132,session-01,1.0000,102.0000,0,true,0,0
4234,session-01,1.0000,102.0000,26,true,0,0
4336,session-01,1.0000,102.0000,788,true,0,0
4438,session-01,1.0000,102.0000,0,true,0,0
4540,session-01,1.0000,102.0000,0,true,0,0
4641,session-01,1.0000,101.0000,814,true,0,0
4743,session-01,1.0000,102.0000,0,true,0,0
4844,session-01,1.0000,101.0000,11,true,0,0
4946,session-01,1.0000,102.0000,803,true,0,0
5047,session-01,0.0000,102.0000,0,true,0,0
5150,session-01,1.0000,102.0000,814,true,0,0
5251,session-01,1.0000,101.0000,0,true,0,0
5353,session-01,1.0000,102.0000,0,true,0,0
5454,session-01,1.0000,101.0000,0,true,0,0
5557,session-01,1.0000,103.0000,0,true,0,0
5658,session-01,1.0000,101.0000,26,true,0,0
5760,session-01,1.0000,102.0000,788,true,0,0
5862,session-01,1.0000,102.0000,0,true,0,0
5964,session-01,1.0000,102.0000,0,true,0,0
6383,session-01,318.0000,102.0000,11,true,0,0
6485,session-01,1.0000,419.0000,0,true,0,0
6587,session-01,1.0000,102.0000,0,true,0,0
6688,session-01,1.0000,101.0000,15,true,0,0
6789,session-01,1.0000,101.0000,788,true,0,0
6892,session-01,1.0000,103.0000,0,true,0,0
6993,session-01,1.0000,101.0000,0,true,0,0
7433,session-01,339.0000,102.0000,11,true,0,0
7535,session-01,1.0000,440.0000,0,true,0,0
7637,session-01,1.0000,102.0000,0,true,0,0
7738,session-01,1.0000,101.0000,15,true,0,0
7839,session-01,1.0000,101.0000,788,true,0,0
7942,session-01,1.0000,103.0000,0,true,0,0
8213,session-01,171.0000,101.0000,0,true,0,0
8315,session-01,1.0000,272.0000,0,true,0,0
8416,session-01,1.0000,101.0000,0,true,0,0
8517,session-01,1.0000,101.0000,11,true,0,0
8618,session-01,0.0000,102.0000,0,true,0,0
8720,session-01,1.0000,101.0000,15,true,0,0
8821,session-01,1.0000,101.0000,788,true,0,0
8924,session-01,1.0000,103.0000,0,true,0,0
9025,session-01,1.0000,101.0000,814,true,0,0
9127,session-01,1.0000,102.0000,0,true,0,0
9228,session-01,1.0000,101.0000,26,true,0,0
9330,session-01,1.0000,102.0000,788,true,0,0
9431,session-01,1.0000,101.0000,0,true,0,0
9533,session-01,1.0000,102.0000,0,true,0,0
9635,session-01,1.0000,102.0000,26,true,0,0
9737,session-01,1.0000,102.0000,788,true,0,0
9838,session-01,1.0000,101.0000,0,true,0,0
9940,session-01,1.0000,102.0000,814,true,0,0
