elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
1,session-01,1.0000,0.0000,0,true,0,0
120,session-01,18.0000,102.0000,0,true,0,0
222,session-01,1.0000,119.0000,814,true,0,0
324,session-01,1.0000,102.0000,0,true,0,0
426,session-01,1.0000,102.0000,0,true,0,0
528,session-01,1.0000,102.0000,0,true,0,0
629,session-01,0.0000,102.0000,0,true,0,0
731,session-01,1.0000,101.0000,0,true,0,0
833,session-01,1.0000,102.0000,0,true,0,0
935,session-01,1.0000,102.0000,11,true,0,0
1038,session-01,1.0000,103.0000,0,true,0,0
1202,session-01,64.0000,101.0000,15,true,0,0
1304,session-01,1.0000,165.0000,788,true,0,0
1407,session-01,1.0000,103.0000,0,true,0,0
1508,session-01,1.0000,101.0000,814,true,0,0
1610,session-01,1.0000,102.0000,0,true,0,0
1711,session-01,1.0000,101.0000,26,true,0,0
1814,session-01,1.0000,103.0000,788,true,0,0
1915,session-01,1.0000,101.0000,0,true,0,0
2018,session-01,1.0000,103.0000,0,true,0,0
2119,session-01,1.0000,101.0000,814,true,0,0
2221,session-01,1.0000,102.0000,0,true,0,0
2323,session-01,1.0000,102.0000,0,true,0,0
2425,session-01,1.0000,102.0000,814,true,0,0
2526,session-01,1.0000,101.0000,0,true,0,0
2628,session-01,1.0000,102.0000,814,true,0,0
2730,session-01,1.0000,102.0000,0,true,0,0
2831,session-01,1.0000,101.0000,0,true,0,0
2932,session-01,0.0000,102.0000,0,true,0,0
3035,session-01,1.0000,102.0000,0,true,0,0
3136,session-01,1.0000,101.0000,814,true,0,0
3238,session-01,1.0000,102.0000,0,true,0,0
3341,session-01,1.0000,103.0000,26,true,0,0
3443,session-01,1.0000,102.0000,788,true,0,0
3545,session-01,1.0000,102.0000,0,true,0,0
3647,session-01,1.0000,102.0000,814,true,0,0
3748,session-01,1.0000,101.0000,0,true,0,0
3850,session-01,1.0000,102.0000,0,true,0,0
3951,session-01,1.0000,101.0000,0,true,0,0
4053,session-01,1.0000,102.0000,0,true,0,0
4154,session-01,1.0000,101.0000,814,true,0,0
4256,session-01,1.0000,102.0000,0,true,0,0
4358,session-01,0.0000,102.0000,26,true,0,0
4460,session-01,1.0000,102.0000,788,true,0,0
4561,session-01,1.0000,101.0000,0,true,0,0
4663,session-01,0.0000,103.0000,814,true,0,0
4765,session-01,1.0000,101.0000,0,true,0,0
4867,session-01,1.0000,102.0000,0,true,0,0
4968,session-01,1.0000,101.0000,0,true,0,0
5070,session-01,1.0000,102.0000,0,true,0,0
5171,session-01,1.0000,101.0000,814,true,0,0
5272,session-01,1.0000,101.0000,0,true,0,0
5374,session-01,1.0000,102.0000,0,true,0,0
5476,session-01,1.0000,102.0000,0,true,0,0
5577,session-01,1.0000,101.0000,0,true,0,0
5680,session-01,1.0000,103.0000,0,true,0,0
5781,session-01,1.0000,101.0000,0,true,0,0
5883,session-01,1.0000,102.0000,0,true,0,0
5985,session-01,1.0000,102.0000,0,true,0,0
6087,session-01,1.0000,102.0000,0,true,0,0
6932,session-01,744.0000,102.0000,26,true,0,0
7035,session-01,1.0000,846.0000,788,true,0,0
7254,session-01,119.0000,101.0000,11,true,0,0
7356,session-01,1.0000,220.0000,803,true,0,0
7457,session-01,1.0000,101.0000,0,true,0,0
7559,session-01,0.0000,103.0000,0,true,0,0
7661,session-01,1.0000,101.0000,0,true,0,0
7763,session-01,1.0000,102.0000,0,true,0,0
7864,session-01,0.0000,102.0000,0,true,0,0
7966,session-01,1.0000,101.0000,26,true,0,0
8068,session-01,1.0000,102.0000,788,true,0,0
8280,session-01,111.0000,102.0000,0,true,0,0
8383,session-01,1.0000,213.0000,26,true,0,0
8484,session-01,1.0000,101.0000,788,true,0,0
8586,session-01,1.0000,102.0000,0,true,0,0
8688,session-01,1.0000,102.0000,814,true,0,0
8790,session-01,2.0000,101.0000,0,true,0,0
8891,session-01,1.0000,102.0000,26,true,0,0
8993,session-01,1.0000,102.0000,788,true,0,0
9094,session-01,0.0000,102.0000,0,true,0,0
9276,session-01,80.0000,102.0000,11,true,0,0
9378,session-01,1.0000,181.0000,803,true,0,0
9480,session-01,1.0000,102.0000,0,true,0,0
9582,session-01,0.0000,102.0000,814,true,0,0
9683,session-01,1.0000,101.0000,0,true,0,0
9785,session-01,1.0000,102.0000,26,true,0,0
9886,session-01,1.0000,101.0000,788,true,0,0
9988,session-01,1.0000,102.0000,0,true,0,0
10089,session-01,1.0000,101.0000,0,true,0,0
