elapsed_ms,session_id,queue_depth,queued_bytes,avg_queue_depth,max_queue_depth,total_read_bytes,total_drained_bytes,dropped_chunks,dropped_bytes
0,session-01,0,0,0.0000,0,0,0,0,0
0,session-02,0,0,0.0000,0,0,0,0,0
0,session-03,0,0,0.0000,0,0,0,0,0
0,session-04,0,0,0.0000,0,0,0,0,0
5260,session-01,128,131072,246.9183,256,159159040,21978755,134032,137049213
5260,session-02,128,130730,246.8217,256,159468271,22064425,134279,137273116
5260,session-03,128,130388,246.8130,256,159256614,22056911,134097,137069315
5260,session-04,128,130389,246.9130,256,158997574,21986607,133914,136880578
10264,session-01,128,130730,246.9793,256,319132160,44222726,268745,274778704
10264,session-02,128,131072,246.9479,256,320048980,44304984,269578,275612924
10264,session-03,128,131072,246.9325,256,319406870,44299174,269009,274976624
10264,session-04,128,131072,246.9857,256,320216544,44355840,269728,275729632
15265,session-01,128,130047,247.0263,256,477698287,66077923,402484,411490317
15265,session-02,128,130047,247.0124,256,478975522,66158128,403686,412687347
15265,session-03,128,131072,246.9962,256,478023831,66141381,402809,411751378
15265,session-04,128,129705,247.0328,256,478894611,66201468,403588,412563438
20265,session-01,128,130388,247.4857,256,643184979,84531393,546257,558523198
20265,session-02,128,131072,247.4810,256,643954653,84481897,547105,559341684
20265,session-03,128,131072,247.4699,256,643001906,84460026,546248,558410808
20265,session-04,128,131072,247.4942,256,643718772,84520455,546858,559067245
25270,session-01,128,131072,247.4011,256,802103742,105801879,680860,696170791
25270,session-02,128,130730,247.4218,256,804146245,105768775,682954,698246740
25270,session-03,128,131072,247.4079,256,802144586,105605935,681206,696407579
25270,session-04,128,131072,247.4163,256,802807157,105718243,681719,696957842
30267,session-01,128,130730,247.2106,256,941698263,125847322,797792,815720211
30267,session-02,128,130389,247.2017,256,944052360,125794756,800233,818127215
30267,session-03,128,131072,247.1966,256,942406719,125740122,798738,816535525
30267,session-04,128,131072,247.2227,256,942905462,125777339,799149,816997051
35271,session-01,128,130388,247.2785,256,1095279569,144828823,929434,950320358
35271,session-02,128,130389,247.2745,256,1097955540,144810393,932163,953014758
35271,session-03,128,130047,247.2510,256,1094680024,144805930,929034,949744047
35271,session-04,128,130047,247.2927,256,1096829799,144719584,931179,951980168
40275,session-01,128,130388,247.4479,256,1256020344,163274098,1068601,1092615858
40275,session-02,128,130730,247.4461,256,1258988830,163254644,1071638,1095603456
40275,session-03,128,129022,247.4242,256,1255435115,163246074,1068231,1092060019
40275,session-04,128,131072,247.4607,256,1258654995,163298663,1071275,1095225260
45276,session-01,128,131072,247.5430,256,1416746795,182506831,1206985,1234108892
45276,session-02,128,131072,247.5437,256,1420589744,182477123,1210908,1237981549
45276,session-03,128,131072,247.5283,256,1417171879,182472659,1207640,1234568148
45276,session-04,128,130389,247.5607,256,1419448313,182405784,1209876,1236912140
50279,session-01,128,130730,247.4650,256,1572733454,204443946,1338119,1368158778
50279,session-02,128,131072,247.4578,256,1576556283,204482154,1341924,1371943057
50279,session-03,128,131072,247.4541,256,1572251916,204356514,1337974,1367764330
50279,session-04,128,130047,247.4843,256,1575443520,204309103,1341041,1371004370
55283,session-01,128,130730,247.4662,256,1736014446,226040418,1476694,1509843298
55283,session-02,128,131072,247.4615,256,1740186089,226068378,1480863,1513986639
55283,session-03,128,130047,247.4573,256,1735689878,225943075,1476736,1509616756
55283,session-04,128,131072,247.4847,256,1738896502,225887806,1479808,1512877624
60285,session-01,128,131072,247.4907,256,1900590150,247114648,1617010,1653344430
60285,session-02,128,130730,247.4887,256,1905285363,247148418,1621701,1658006215
60285,session-03,128,131072,247.4835,256,1901466366,247145646,1618119,1654189648
60285,session-04,128,131072,247.5093,256,1904844678,247096526,1621349,1657617080
65285,session-01,128,131072,247.4892,256,2065770344,268969158,1757152,1796670114
65285,session-02,128,130047,247.4881,256,2069632023,268872548,1761160,1800629428
65285,session-03,128,131072,247.4835,256,2065825979,268867723,1757610,1796827184
65285,session-04,128,131072,247.5061,256,2069030235,268820309,1760648,1800078854
70287,session-01,128,130730,247.4607,256,2223460296,290169333,1890642,1933160233
70287,session-02,128,131072,247.4613,256,2228217990,290244414,1895350,1937842504
70287,session-03,128,131072,247.4614,256,2224619454,290237878,1892025,1934250504
70287,session-04,128,131072,247.4778,256,2227582707,290171692,1894853,1937279943
75286,session-01,128,130730,247.3941,256,2372849985,312273344,2015197,2060445911
75286,session-02,128,131072,247.3993,256,2378202948,312339889,2020508,2065731987
75286,session-03,128,130730,247.3945,256,2374097873,312342577,2016665,2061624566
75286,session-04,128,130389,247.4070,256,2377001382,312263409,2019452,2064607584
80290,session-01,128,131072,247.2922,256,2519443170,334731323,2136635,2184580775
80290,session-02,128,131072,247.3026,256,2524651058,334812548,2141797,2189707438
80290,session-03,128,131072,247.2988,256,2520432645,334741508,2137945,2185560065
80290,session-04,128,131072,247.3048,256,2523445052,334625817,2140848,2188688163
85290,session-01,128,130730,247.2323,256,2672161898,357252788,2264007,2314778380
85290,session-02,128,131072,247.2402,256,2677249983,357367119,2269021,2319751792
85290,session-03,128,131072,247.2345,256,2672188819,357116884,2264543,2314940863
85290,session-04,128,131072,247.2478,256,2676219091,356997779,2268407,2319090240
90290,session-01,128,131072,247.2088,256,2830928380,379882120,2397167,2450915188
90290,session-02,128,130388,247.2170,256,2835284986,379866397,2401590,2455288201
90290,session-03,128,131072,247.2112,256,2831043343,379748602,2397811,2451163669
90290,session-04,128,131072,247.2235,256,2834976680,379627447,2401582,2455218161
95294,session-01,128,131072,247.1981,256,2990320523,402127112,2531337,2588062339
95294,session-02,128,130389,247.2060,256,2995680300,402237681,2536610,2593312230
95294,session-03,128,130730,247.2002,256,2991320908,402107590,2532720,2589082588
95294,session-04,128,131072,247.2113,256,2995068212,402006246,2536296,2592930894
100290,session-01,128,131072,247.1772,256,3135303918,422651767,2653132,2712521079
100290,session-02,128,130730,247.1827,256,3139965677,422627507,2657836,2717207440
100290,session-03,128,131072,247.1783,256,3135648587,422499471,2654011,2713018044
100290,session-04,128,130389,247.1902,256,3139281251,422406325,2657451,2716744537
105291,session-01,128,131072,247.2305,256,3295724847,441883815,2791240,2853709960
105291,session-02,128,130730,247.2364,256,3301616067,441980716,2797032,2859504621
105291,session-03,128,131072,247.2324,256,3296377728,441723663,2792442,2854522993
105291,session-04,128,131072,247.2434,256,3299863933,441626755,2795743,2858106106
110291,session-01,128,130389,247.2799,256,3454572554,460851672,2928076,2993590493
110291,session-02,128,129706,247.2862,256,3460761399,460937637,2934185,2999694056
110291,session-03,128,131072,247.2813,256,3456014243,460811318,2929940,2995071853
110291,session-04,128,130730,247.2931,256,3459125001,460589146,2932975,2998405125
115294,session-01,128,131072,247.2653,256,3589883591,479537565,3042217,3110214954
115294,session-02,128,129705,247.2734,256,3596455390,479630701,3048717,3116694984
115294,session-03,128,130730,247.2671,256,3591291122,479491744,3044063,3111668648
115294,session-04,128,129706,247.2735,256,3594233640,479279134,3046905,3114824800
120297,session-01,128,130389,247.2375,256,3743917113,502031035,3170919,3241755689
120297,session-02,128,130047,247.2450,256,3750402235,502134767,3177316,3248137421
120297,session-03,128,129705,247.2396,256,3745481300,501985898,3172939,3243365697
120297,session-04,128,131072,247.2455,256,3748319392,501765434,3175662,3246422886
125298,session-01,128,131072,247.1695,256,3882037321,523972566,3284628,3357933683
125298,session-02,128,130046,247.1788,256,3888795478,524092333,3291287,3364573099
125298,session-03,128,131072,247.1832,256,3884019609,523955761,3287057,3359932776
125298,session-04,128,130047,247.1779,256,3885938853,523724027,3288869,3362084779
130299,session-01,128,131072,247.1546,256,4036058571,545808977,3413944,3490118522
130299,session-02,128,130389,247.1653,256,4042856320,545940355,3420653,3496785576
130299,session-03,128,131072,247.1718,256,4037439731,545654598,3415955,3491654061
130299,session-04,128,131072,247.1658,256,4039932097,545564875,3418169,3494236150
135302,session-01,128,131072,247.1601,256,4194981384,567265834,3548427,3627584478
135302,session-02,128,129364,247.1713,256,4202190404,567392083,3555565,3634668957
135302,session-03,128,131072,247.1775,256,4197696437,567230565,3551649,3630334800
135302,session-04,128,130730,247.1724,256,4200498729,567143233,3554161,3633224766
140302,session-01,128,131072,247.1321,256,4349849512,589799251,3677866,3759919189
140302,session-02,128,131072,247.1472,256,4356322958,589801600,3684416,3766390286
140302,session-03,128,131072,247.1535,256,4351889397,589629489,3680567,3762128836
140302,session-04,128,129706,247.1454,256,4354700222,589586533,3683042,3764983983
145302,session-01,128,130730,247.0975,256,4498372254,611979050,3801474,3886262474
145302,session-02,128,131072,247.1145,256,4506286768,612082768,3809344,3894072928
145302,session-03,128,131072,247.1180,256,4499997704,611730424,3803868,3888136208
145302,session-04,128,130730,247.1111,256,4503382339,611731843,3806834,3891519766
150304,session-01,128,131072,247.0782,256,4650508369,633606913,3929125,4016770384
150304,session-02,128,131072,247.0997,256,4658574060,633611303,3937266,4024831685
150304,session-03,128,131072,247.1054,256,4653528823,633362385,3932903,4020035366
150304,session-04,128,131072,247.0925,256,4656490893,633407829,3935398,4022951992
155306,session-01,128,130730,247.0823,256,4815311708,656120203,4068290,4159060775
155306,session-02,128,131072,247.1040,256,4823862752,656125618,4076916,4167606062
155306,session-03,128,130730,247.1086,256,4818329762,655870550,4072084,4162328482
155306,session-04,128,130389,247.0967,256,4820650132,655777749,4074076,4164741994
160310,session-01,128,131072,247.0814,256,4976440237,678498323,4204011,4297810842
160310,session-02,128,131072,247.1028,256,4985261268,678501688,4212891,4306628508
160310,session-03,128,131072,247.1075,256,4979812578,678242862,4208164,4301438644
160310,session-04,128,130389,247.0960,256,4983112230,678286599,4210978,4304695242
165311,session-01,128,131072,247.0991,256,5137920319,699420985,4341492,4438368262
165311,session-02,128,131072,247.1198,256,5146722919,699428787,4350361,4447163060
165311,session-03,128,131072,247.1241,256,5141167742,699171329,4345515,4441865341
165311,session-04,128,131072,247.1129,256,5144397068,699216428,4348270,4445049568
170312,session-01,128,131072,247.1015,256,5290234957,719882854,4470446,4570221031
170312,session-02,128,131072,247.1208,256,5299161431,719916264,4479445,4579114095
170312,session-03,128,130389,247.1231,256,5293764628,719696687,4474705,4573937552
170312,session-04,128,131072,247.1124,256,5295417347,719543132,4476124,4575743143
175312,session-01,128,130389,247.1110,256,5449320598,740629398,4605759,4708560811
175312,session-02,128,131072,247.1289,256,5457786284,740511928,4614440,4717143284
175312,session-03,128,130730,247.1349,256,5452759464,740273237,4610090,4712355497
175312,session-04,128,131072,247.1242,256,5455357346,740259295,4612295,4714966979
