elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
3,session-01,3.0000,0.0000,0,true,0,0
313,session-01,305.0000,8.0000,0,true,0,0
319,session-01,1.0000,310.0000,0,true,0,0
324,session-01,1.0000,5.0000,0,true,0,0
330,session-01,1.0000,6.0000,0,true,0,0
335,session-01,0.0000,6.0000,0,true,0,0
341,session-01,1.0000,5.0000,0,true,0,0
347,session-01,1.0000,6.0000,0,true,0,0
352,session-01,0.0000,6.0000,0,true,0,0
357,session-01,1.0000,4.0000,0,true,0,0
362,session-01,0.0000,6.0000,0,true,0,0
368,session-01,1.0000,5.0000,0,true,0,0
373,session-01,1.0000,5.0000,0,true,0,0
378,session-01,0.0000,6.0000,0,true,0,0
383,session-01,0.0000,5.0000,0,true,0,0
389,session-01,1.0000,5.0000,0,true,0,0
395,session-01,1.0000,6.0000,0,true,0,0
400,session-01,0.0000,6.0000,0,true,0,0
406,session-01,1.0000,5.0000,0,true,0,0
412,session-01,1.0000,6.0000,0,true,0,0
417,session-01,1.0000,5.0000,0,true,0,0
422,session-01,0.0000,6.0000,0,true,0,0
428,session-01,1.0000,5.0000,0,true,0,0
433,session-01,0.0000,6.0000,0,true,0,0
439,session-01,1.0000,5.0000,0,true,0,0
445,session-01,1.0000,6.0000,0,true,0,0
450,session-01,0.0000,6.0000,0,true,0,0
456,session-01,1.0000,5.0000,0,true,0,0
461,session-01,0.0000,6.0000,0,true,0,0
467,session-01,1.0000,5.0000,0,true,0,0
472,session-01,1.0000,5.0000,0,true,0,0
477,session-01,0.0000,6.0000,0,true,0,0
483,session-01,1.0000,5.0000,0,true,0,0
489,session-01,1.0000,6.0000,0,true,0,0
494,session-01,0.0000,6.0000,0,true,0,0
500,session-01,0.0000,6.0000,0,true,0,0
506,session-01,1.0000,5.0000,0,true,0,0
511,session-01,1.0000,5.0000,0,true,0,0
516,session-01,1.0000,5.0000,0,true,0,0
522,session-01,1.0000,6.0000,0,true,0,0
528,session-01,1.0000,6.0000,0,true,0,0
533,session-01,1.0000,5.0000,0,true,0,0
539,session-01,1.0000,6.0000,0,true,0,0
544,session-01,0.0000,6.0000,0,true,0,0
549,session-01,0.0000,5.0000,0,true,0,0
554,session-01,1.0000,4.0000,0,true,0,0
559,session-01,1.0000,5.0000,0,true,0,0
564,session-01,0.0000,6.0000,0,true,0,0
570,session-01,1.0000,5.0000,0,true,0,0
575,session-01,1.0000,5.0000,0,true,0,0
580,session-01,0.0000,6.0000,0,true,0,0
586,session-01,1.0000,5.0000,0,true,0,0
591,session-01,0.0000,6.0000,0,true,0,0
597,session-01,1.0000,5.0000,0,true,0,0
603,session-01,1.0000,6.0000,0,true,0,0
608,session-01,1.0000,5.0000,0,true,0,0
613,session-01,1.0000,5.0000,0,true,0,0
618,session-01,0.0000,6.0000,0,true,0,0
623,session-01,0.0000,5.0000,0,true,0,0
629,session-01,1.0000,5.0000,0,true,0,0
634,session-01,0.0000,6.0000,0,true,0,0
639,session-01,0.0000,5.0000,0,true,0,0
645,session-01,1.0000,5.0000,0,true,0,0
650,session-01,0.0000,6.0000,0,true,0,0
655,session-01,1.0000,4.0000,0,true,0,0
661,session-01,1.0000,6.0000,0,true,0,0
666,session-01,0.0000,6.0000,0,true,0,0
672,session-01,1.0000,5.0000,0,true,0,0
678,session-01,1.0000,6.0000,0,true,0,0
683,session-01,1.0000,5.0000,0,true,0,0
689,session-01,1.0000,6.0000,0,true,0,0
694,session-01,0.0000,6.0000,0,true,0,0
700,session-01,1.0000,5.0000,0,true,0,0
705,session-01,0.0000,6.0000,0,true,0,0
711,session-01,1.0000,5.0000,0,true,0,0
716,session-01,0.0000,6.0000,0,true,0,0
722,session-01,1.0000,5.0000,0,true,0,0
727,session-01,0.0000,6.0000,0,true,0,0
733,session-01,1.0000,5.0000,0,true,0,0
738,session-01,0.0000,6.0000,0,true,0,0
743,session-01,0.0000,5.0000,0,true,0,0
749,session-01,1.0000,5.0000,0,true,0,0
754,session-01,1.0000,5.0000,0,true,0,0
759,session-01,1.0000,5.0000,0,true,0,0
765,session-01,1.0000,6.0000,0,true,0,0
770,session-01,1.0000,5.0000,0,true,0,0
775,session-01,1.0000,5.0000,0,true,0,0
780,session-01,0.0000,6.0000,0,true,0,0
786,session-01,1.0000,5.0000,0,true,0,0
791,session-01,1.0000,5.0000,0,true,0,0
796,session-01,0.0000,6.0000,0,true,0,0
802,session-01,1.0000,5.0000,0,true,0,0
807,session-01,1.0000,5.0000,0,true,0,0
813,session-01,0.0000,7.0000,0,true,0,0
819,session-01,1.0000,5.0000,0,true,0,0
824,session-01,0.0000,6.0000,0,true,0,0
830,session-01,1.0000,5.0000,0,true,0,0
835,session-01,0.0000,6.0000,0,true,0,0
840,session-01,0.0000,5.0000,0,true,0,0
845,session-01,0.0000,5.0000,0,true,0,0
851,session-01,0.0000,6.0000,0,true,0,0
856,session-01,0.0000,5.0000,0,true,0,0
861,session-01,1.0000,4.0000,0,true,0,0
866,session-01,0.0000,6.0000,0,true,0,0
872,session-01,1.0000,5.0000,0,true,0,0
877,session-01,0.0000,6.0000,0,true,0,0
883,session-01,1.0000,5.0000,0,true,0,0
889,session-01,1.0000,6.0000,0,true,0,0
894,session-01,0.0000,6.0000,0,true,0,0
900,session-01,1.0000,5.0000,0,true,0,0
905,session-01,0.0000,6.0000,0,true,0,0
911,session-01,1.0000,5.0000,0,true,0,0
916,session-01,0.0000,6.0000,0,true,0,0
922,session-01,1.0000,5.0000,0,true,0,0
928,session-01,1.0000,6.0000,0,true,0,0
933,session-01,1.0000,5.0000,0,true,0,0
938,session-01,0.0000,6.0000,0,true,0,0
944,session-01,0.0000,6.0000,0,true,0,0
950,session-01,1.0000,5.0000,0,true,0,0
955,session-01,0.0000,6.0000,0,true,0,0
961,session-01,1.0000,5.0000,0,true,0,0
966,session-01,0.0000,6.0000,0,true,0,0
971,session-01,1.0000,4.0000,0,true,0,0
977,session-01,1.0000,6.0000,0,true,0,0
982,session-01,0.0000,6.0000,0,true,0,0
988,session-01,1.0000,5.0000,0,true,0,0
993,session-01,0.0000,6.0000,0,true,0,0
999,session-01,1.0000,5.0000,0,true,0,0
1004,session-01,1.0000,5.0000,0,true,0,0
1009,session-01,0.0000,6.0000,0,true,0,0
1015,session-01,1.0000,5.0000,0,true,0,0
1021,session-01,1.0000,6.0000,0,true,0,0
1026,session-01,1.0000,5.0000,0,true,0,0
1033,session-01,2.0000,6.0000,22869,true,0,0
1048,session-01,8.0000,9.0000,129364,true,128,129363
1087,session-01,8.0000,39.0000,129364,true,128,129363
1102,session-01,8.0000,15.0000,130730,true,128,130389
1116,session-01,8.0000,14.0000,130047,true,128,131072
1130,session-01,8.0000,14.0000,129705,true,128,130389
1144,session-01,8.0000,14.0000,129364,true,128,129364
1159,session-01,8.0000,15.0000,130047,true,128,129364
1173,session-01,8.0000,14.0000,126630,true,128,129705
1188,session-01,8.0000,15.0000,131072,true,128,130730
1203,session-01,8.0000,15.0000,130047,true,128,129705
1217,session-01,8.0000,14.0000,129023,true,128,130047
1232,session-01,8.0000,15.0000,131072,true,128,129364
1246,session-01,8.0000,14.0000,130389,true,128,130046
1260,session-01,8.0000,14.0000,130730,true,128,131072
1275,session-01,8.0000,15.0000,130047,true,128,129021
1288,session-01,8.0000,13.0000,130730,true,128,130389
1303,session-01,8.0000,15.0000,131072,true,128,129706
1317,session-01,8.0000,14.0000,129706,true,128,131072
1330,session-01,8.0000,13.0000,130389,true,128,130047
1343,session-01,8.0000,13.0000,130730,true,128,129022
1357,session-01,8.0000,14.0000,130047,true,128,130047
1370,session-01,8.0000,13.0000,131072,true,128,130047
1384,session-01,8.0000,14.0000,128680,true,128,129706
1397,session-01,8.0000,13.0000,130047,true,128,130047
1410,session-01,8.0000,13.0000,131072,true,128,129705
1423,session-01,8.0000,13.0000,130389,true,128,130389
1437,session-01,8.0000,14.0000,130047,true,128,129706
1450,session-01,8.0000,13.0000,131072,true,128,130730
1463,session-01,8.0000,13.0000,130730,true,128,130047
1476,session-01,7.0000,14.0000,129364,true,128,129705
1490,session-01,8.0000,13.0000,130389,true,128,130730
1503,session-01,8.0000,13.0000,130388,true,128,130047
1516,session-01,8.0000,13.0000,130388,true,128,129706
1530,session-01,8.0000,14.0000,128681,true,128,130047
1543,session-01,8.0000,13.0000,131072,true,128,129706
1558,session-01,8.0000,15.0000,130730,true,128,129364
1572,session-01,7.0000,15.0000,131072,true,128,129364
1585,session-01,8.0000,12.0000,130047,true,128,130047
1598,session-01,8.0000,13.0000,129705,true,128,129705
1611,session-01,8.0000,13.0000,130047,true,128,130046
1624,session-01,8.0000,13.0000,130389,true,128,130046
1638,session-01,8.0000,14.0000,130730,true,128,129364
1651,session-01,8.0000,13.0000,129022,true,128,126974
1664,session-01,8.0000,13.0000,129364,true,128,130730
1677,session-01,8.0000,13.0000,130388,true,128,129023
1696,session-01,7.0000,19.0000,129705,true,128,131072
1710,session-01,8.0000,14.0000,130730,true,128,131072
1723,session-01,8.0000,13.0000,131072,true,128,131072
1736,session-01,8.0000,13.0000,129705,true,128,130730
1749,session-01,8.0000,13.0000,131072,true,128,131072
1762,session-01,8.0000,13.0000,130730,true,128,130389
1776,session-01,8.0000,14.0000,130730,true,128,129706
1792,session-01,8.0000,16.0000,129363,true,128,129022
1805,session-01,8.0000,13.0000,129705,true,128,129705
1818,session-01,7.0000,14.0000,130047,true,128,129705
1831,session-01,7.0000,13.0000,129364,true,128,129705
1844,session-01,8.0000,12.0000,129364,true,128,130730
1858,session-01,8.0000,14.0000,129705,true,128,130047
1873,session-01,8.0000,15.0000,129706,true,128,131072
1886,session-01,8.0000,13.0000,129705,true,128,128681
1898,session-01,7.0000,13.0000,129363,true,128,129364
1911,session-01,8.0000,12.0000,130389,true,128,129704
1926,session-01,9.0000,14.0000,130389,true,128,131072
1939,session-01,8.0000,14.0000,130047,true,128,130388
1952,session-01,8.0000,13.0000,131072,true,128,130389
1965,session-01,8.0000,13.0000,130730,true,128,129022
1978,session-01,8.0000,13.0000,130730,true,128,130389
1992,session-01,8.0000,14.0000,129706,true,128,129705
2005,session-01,9.0000,12.0000,129364,true,128,129705
2018,session-01,8.0000,14.0000,129706,true,128,130389
2031,session-01,8.0000,13.0000,131072,true,128,129705
2044,session-01,8.0000,13.0000,130389,true,128,129705
2058,session-01,8.0000,14.0000,129364,true,128,129021
2073,session-01,10.0000,13.0000,130730,true,128,130730
2087,session-01,8.0000,16.0000,130047,true,128,130730
2101,session-01,8.0000,14.0000,129706,true,128,129705
2114,session-01,8.0000,13.0000,130388,true,128,130389
2128,session-01,8.0000,14.0000,130047,true,128,130047
2141,session-01,8.0000,13.0000,129364,true,128,130047
2154,session-01,8.0000,13.0000,130389,true,128,130389
2167,session-01,8.0000,13.0000,130389,true,128,128340
2180,session-01,8.0000,13.0000,130388,true,128,130730
2193,session-01,8.0000,13.0000,129706,true,128,131072
2207,session-01,8.0000,14.0000,129364,true,128,129705
2220,session-01,8.0000,13.0000,130047,true,128,130730
2234,session-01,9.0000,13.0000,130730,true,128,129706
2247,session-01,8.0000,14.0000,130389,true,128,131072
2260,session-01,8.0000,13.0000,131072,true,128,131072
2273,session-01,7.0000,14.0000,130047,true,128,130389
2287,session-01,8.0000,13.0000,129706,true,128,129706
2300,session-01,7.0000,14.0000,131072,true,128,129706
2314,session-01,8.0000,13.0000,130047,true,128,128339
2329,session-01,10.0000,13.0000,130389,true,128,130047
2343,session-01,8.0000,16.0000,129023,true,128,130389
2362,session-01,13.0000,14.0000,129023,true,128,129706
2376,session-01,8.0000,19.0000,131072,true,128,129364
2390,session-01,8.0000,14.0000,130047,true,128,130388
2403,session-01,8.0000,13.0000,130047,true,128,130730
2416,session-01,8.0000,13.0000,128680,true,128,130047
2429,session-01,8.0000,13.0000,128340,true,128,131072
2443,session-01,8.0000,14.0000,126632,true,128,131072
2456,session-01,8.0000,13.0000,129023,true,128,129705
2471,session-01,8.0000,15.0000,131072,true,128,130047
2484,session-01,8.0000,13.0000,130047,true,128,129364
2497,session-01,8.0000,13.0000,130730,true,128,130388
2510,session-01,8.0000,13.0000,130389,true,128,130389
2524,session-01,7.0000,15.0000,129364,true,128,131072
2539,session-01,8.0000,14.0000,131072,true,128,131072
2553,session-01,7.0000,15.0000,130730,true,128,130047
2567,session-01,8.0000,13.0000,129706,true,128,129363
2580,session-01,8.0000,13.0000,129705,true,128,130730
2594,session-01,8.0000,14.0000,129364,true,128,129705
2608,session-01,8.0000,14.0000,131072,true,128,130730
2620,session-01,7.0000,13.0000,130047,true,128,130047
2637,session-01,8.0000,16.0000,129364,true,128,130730
2650,session-01,8.0000,13.0000,130388,true,128,130389
2663,session-01,7.0000,14.0000,130047,true,128,129022
2676,session-01,7.0000,13.0000,129706,true,128,129705
2690,session-01,8.0000,13.0000,130389,true,128,129704
2703,session-01,7.0000,14.0000,129364,true,128,128680
2717,session-01,8.0000,13.0000,131072,true,128,129023
2730,session-01,8.0000,13.0000,130388,true,128,129706
2747,session-01,7.0000,18.0000,129704,true,128,129022
2760,session-01,7.0000,13.0000,131072,true,128,129705
2774,session-01,8.0000,13.0000,130730,true,128,129364
2787,session-01,8.0000,13.0000,130389,true,128,130389
2800,session-01,8.0000,13.0000,130047,true,128,130389
2813,session-01,8.0000,13.0000,130388,true,128,130388
2826,session-01,8.0000,13.0000,129706,true,128,129705
2840,session-01,7.0000,14.0000,130047,true,128,130730
2853,session-01,7.0000,14.0000,130389,true,128,128338
2867,session-01,8.0000,13.0000,130046,true,128,128340
2880,session-01,8.0000,13.0000,130730,true,128,129706
2901,session-01,15.0000,14.0000,130389,true,128,129706
2915,session-01,8.0000,21.0000,130389,true,128,130047
2929,session-01,7.0000,15.0000,129705,true,128,131072
2943,session-01,8.0000,13.0000,130046,true,128,131072
2956,session-01,8.0000,13.0000,130047,true,128,131072
2969,session-01,8.0000,13.0000,129706,true,128,131072
2983,session-01,8.0000,14.0000,129706,true,128,127997
2996,session-01,8.0000,13.0000,129362,true,128,129706
3010,session-01,8.0000,14.0000,130730,true,128,131072
3024,session-01,8.0000,14.0000,128340,true,128,130388
3037,session-01,8.0000,13.0000,129705,true,128,130388
3052,session-01,8.0000,14.0000,129023,true,128,130730
3069,session-01,12.0000,14.0000,130730,true,53,54272
3082,session-01,6.0000,19.0000,71680,true,0,0
3089,session-01,3.0000,10.0000,7168,true,0,0
3097,session-01,4.0000,7.0000,9216,true,0,0
3106,session-01,4.0000,9.0000,5120,true,0,0
3115,session-01,4.0000,9.0000,3072,true,0,0
