elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
4,session-01,4.0000,0.0000,0,true,0,0
11,session-01,2.0000,9.0000,0,true,0,0
17,session-01,1.0000,7.0000,0,true,0,0
22,session-01,0.0000,6.0000,0,true,0,0
28,session-01,1.0000,5.0000,0,true,0,0
35,session-01,1.0000,7.0000,0,true,0,0
41,session-01,1.0000,6.0000,0,true,0,0
52,session-01,7.0000,5.0000,107860,true,0,0
98,session-01,8.0000,45.0000,129023,true,128,129022
114,session-01,9.0000,15.0000,130388,true,128,129022
128,session-01,8.0000,15.0000,129022,true,128,129022
143,session-01,8.0000,15.0000,130388,true,128,129705
160,session-01,8.0000,17.0000,129706,true,128,128681
173,session-01,7.0000,14.0000,129363,true,128,130047
187,session-01,8.0000,13.0000,128339,true,128,129364
199,session-01,7.0000,13.0000,130389,true,128,130047
214,session-01,8.0000,14.0000,130047,true,128,126973
228,session-01,8.0000,14.0000,129364,true,128,131072
242,session-01,8.0000,14.0000,130047,true,128,130389
255,session-01,7.0000,14.0000,131072,true,128,129706
270,session-01,7.0000,14.0000,130730,true,128,130388
288,session-01,8.0000,18.0000,127997,true,128,129364
301,session-01,7.0000,14.0000,129705,true,128,131072
315,session-01,8.0000,13.0000,131072,true,128,129706
328,session-01,8.0000,13.0000,129022,true,128,129706
341,session-01,8.0000,13.0000,129364,true,128,130047
354,session-01,8.0000,13.0000,129706,true,128,129705
368,session-01,9.0000,13.0000,129022,true,128,129705
382,session-01,8.0000,15.0000,130730,true,128,130730
396,session-01,8.0000,14.0000,127997,true,128,130047
410,session-01,8.0000,14.0000,130730,true,128,129706
424,session-01,8.0000,14.0000,129022,true,128,128681
437,session-01,8.0000,13.0000,128340,true,128,130730
450,session-01,8.0000,13.0000,130388,true,128,128680
463,session-01,7.0000,14.0000,127997,true,128,129363
478,session-01,9.0000,13.0000,130046,true,128,128340
490,session-01,7.0000,14.0000,129363,true,128,130388
503,session-01,8.0000,12.0000,130388,true,128,129705
515,session-01,8.0000,12.0000,131072,true,128,129023
529,session-01,8.0000,14.0000,130047,true,128,128339
545,session-01,8.0000,16.0000,130047,true,128,128681
559,session-01,8.0000,14.0000,130730,true,128,130047
571,session-01,8.0000,12.0000,131072,true,128,129364
584,session-01,7.0000,14.0000,130388,true,128,130046
597,session-01,8.0000,12.0000,131072,true,128,129022
611,session-01,8.0000,14.0000,129022,true,128,129705
624,session-01,8.0000,13.0000,130730,true,128,130046
637,session-01,8.0000,13.0000,130389,true,128,130389
649,session-01,7.0000,13.0000,130046,true,128,130388
663,session-01,8.0000,13.0000,129022,true,128,130388
676,session-01,8.0000,13.0000,130389,true,128,131072
689,session-01,8.0000,13.0000,130730,true,128,130389
701,session-01,7.0000,13.0000,129364,true,128,130389
714,session-01,8.0000,12.0000,130047,true,128,131072
727,session-01,7.0000,14.0000,130389,true,128,129706
740,session-01,7.0000,13.0000,130047,true,128,130047
753,session-01,7.0000,13.0000,130047,true,128,129364
767,session-01,8.0000,13.0000,130389,true,128,127315
781,session-01,8.0000,14.0000,131072,true,128,130047
794,session-01,8.0000,13.0000,129706,true,128,131072
807,session-01,7.0000,14.0000,130047,true,128,129023
820,session-01,8.0000,12.0000,127998,true,128,129364
832,session-01,8.0000,12.0000,130047,true,128,131072
847,session-01,8.0000,15.0000,129022,true,128,128340
860,session-01,8.0000,13.0000,128681,true,128,129706
872,session-01,7.0000,13.0000,129022,true,128,130047
885,session-01,8.0000,12.0000,129023,true,128,129022
898,session-01,8.0000,13.0000,128681,true,128,129364
911,session-01,7.0000,14.0000,130730,true,128,129023
924,session-01,8.0000,12.0000,129706,true,128,127315
937,session-01,7.0000,14.0000,130389,true,128,129705
950,session-01,8.0000,12.0000,130389,true,128,130389
963,session-01,8.0000,13.0000,129364,true,128,128680
977,session-01,7.0000,14.0000,128681,true,128,129706
989,session-01,8.0000,12.0000,128340,true,128,129363
1001,session-01,7.0000,13.0000,126973,true,128,130389
1014,session-01,7.0000,13.0000,129023,true,128,129705
1028,session-01,7.0000,13.0000,130389,true,128,129705
1041,session-01,8.0000,13.0000,129706,true,128,129022
1057,session-01,8.0000,16.0000,131072,true,128,130730
1070,session-01,8.0000,13.0000,131072,true,128,129704
1083,session-01,8.0000,13.0000,131072,true,128,129705
1097,session-01,8.0000,14.0000,129363,true,128,129364
1109,session-01,7.0000,13.0000,130388,true,128,128339
1122,session-01,8.0000,12.0000,128339,true,128,130730
1134,session-01,7.0000,13.0000,128681,true,128,130389
1150,session-01,8.0000,15.0000,130388,true,128,130388
1163,session-01,8.0000,13.0000,129705,true,128,130388
1176,session-01,8.0000,13.0000,129705,true,128,129022
1188,session-01,7.0000,13.0000,129706,true,128,127657
1203,session-01,8.0000,14.0000,128681,true,128,128681
1215,session-01,7.0000,13.0000,129363,true,128,129364
1229,session-01,8.0000,13.0000,129364,true,128,130730
1242,session-01,8.0000,13.0000,131072,true,128,130389
1254,session-01,7.0000,13.0000,128340,true,128,128339
1267,session-01,8.0000,12.0000,130389,true,128,131072
1280,session-01,8.0000,13.0000,130389,true,128,127998
