elapsed_ms,pid,rss_kb,fd_count,session_count,reader_thread_alive
0,79819,116288,16,1,true
1005,79819,119184,16,1,true
2005,79819,119216,16,1,true
3006,79819,119216,16,1,true
4007,79819,119232,16,1,true
5007,79819,119040,16,1,true
6008,79819,118992,16,1,true
7009,79819,119040,16,1,true
8010,79819,119040,16,1,true
9011,79819,119056,16,1,true
