elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
1,session-01,1.0000,0.0000,0,true,0,0
103,session-01,1.0000,102.0000,814,true,0,0
205,session-01,1.0000,102.0000,0,true,0,0
307,session-01,1.0000,102.0000,0,true,0,0
408,session-01,1.0000,101.0000,0,true,0,0
510,session-01,1.0000,102.0000,814,true,0,0
611,session-01,0.0000,102.0000,0,true,0,0
714,session-01,1.0000,102.0000,814,true,0,0
815,session-01,1.0000,101.0000,0,true,0,0
918,session-01,1.0000,103.0000,0,true,0,0
1019,session-01,1.0000,101.0000,814,true,0,0
1120,session-01,0.0000,102.0000,0,true,0,0
1222,session-01,1.0000,101.0000,0,true,0,0
1325,session-01,1.0000,103.0000,0,true,0,0
1426,session-01,1.0000,101.0000,11,true,0,0
1528,session-01,1.0000,102.0000,0,true,0,0
1630,session-01,1.0000,102.0000,0,true,0,0
1732,session-01,1.0000,102.0000,15,true,0,0
1834,session-01,1.0000,102.0000,0,true,0,0
1936,session-01,1.0000,102.0000,788,true,0,0
2258,session-01,221.0000,102.0000,0,true,0,0
2360,session-01,1.0000,322.0000,0,true,0,0
2461,session-01,1.0000,101.0000,0,true,0,0
2564,session-01,1.0000,103.0000,0,true,0,0
2665,session-01,1.0000,101.0000,814,true,0,0
2767,session-01,1.0000,102.0000,0,true,0,0
2868,session-01,1.0000,101.0000,0,true,0,0
2970,session-01,1.0000,102.0000,814,true,0,0
3072,session-01,1.0000,102.0000,0,true,0,0
3173,session-01,0.0000,102.0000,0,true,0,0
3275,session-01,1.0000,101.0000,0,true,0,0
3376,session-01,1.0000,101.0000,0,true,0,0
3477,session-01,1.0000,101.0000,814,true,0,0
3579,session-01,1.0000,102.0000,0,true,0,0
3681,session-01,1.0000,102.0000,26,true,0,0
3783,session-01,1.0000,102.0000,788,true,0,0
3884,session-01,1.0000,101.0000,0,true,0,0
3986,session-01,1.0000,102.0000,814,true,0,0
4088,session-01,1.0000,102.0000,0,true,0,0
4190,session-01,1.0000,102.0000,0,true,0,0
4292,session-01,1.0000,102.0000,0,true,0,0
4393,session-01,1.0000,101.0000,0,true,0,0
4495,session-01,1.0000,102.0000,814,true,0,0
4597,session-01,1.0000,102.0000,0,true,0,0
4698,session-01,1.0000,101.0000,26,true,0,0
4800,session-01,1.0000,102.0000,788,true,0,0
4901,session-01,1.0000,101.0000,0,true,0,0
5003,session-01,1.0000,102.0000,26,true,0,0
5104,session-01,1.0000,101.0000,788,true,0,0
5206,session-01,1.0000,102.0000,0,true,0,0
5307,session-01,1.0000,101.0000,0,true,0,0
5409,session-01,1.0000,102.0000,0,true,0,0
5511,session-01,1.0000,102.0000,814,true,0,0
5613,session-01,1.0000,102.0000,0,true,0,0
5714,session-01,1.0000,101.0000,0,true,0,0
5816,session-01,1.0000,102.0000,26,true,0,0
5918,session-01,1.0000,102.0000,788,true,0,0
6019,session-01,1.0000,101.0000,0,true,0,0
6120,session-01,1.0000,101.0000,814,true,0,0
6223,session-01,1.0000,103.0000,0,true,0,0
6324,session-01,1.0000,101.0000,0,true,0,0
6426,session-01,1.0000,102.0000,11,true,0,0
6527,session-01,0.0000,102.0000,0,true,0,0
6629,session-01,1.0000,101.0000,15,true,0,0
6730,session-01,1.0000,101.0000,0,true,0,0
6833,session-01,1.0000,103.0000,788,true,0,0
6934,session-01,1.0000,101.0000,0,true,0,0
7153,session-01,118.0000,102.0000,0,true,0,0
7256,session-01,1.0000,220.0000,0,true,0,0
7357,session-01,1.0000,101.0000,0,true,0,0
7459,session-01,1.0000,102.0000,26,true,0,0
7561,session-01,1.0000,102.0000,788,true,0,0
7663,session-01,1.0000,102.0000,0,true,0,0
7764,session-01,1.0000,101.0000,26,true,0,0
7866,session-01,1.0000,102.0000,788,true,0,0
7967,session-01,0.0000,102.0000,0,true,0,0
8070,session-01,1.0000,102.0000,814,true,0,0
8171,session-01,1.0000,101.0000,0,true,0,0
8273,session-01,0.0000,103.0000,0,true,0,0
8375,session-01,1.0000,101.0000,0,true,0,0
8477,session-01,1.0000,102.0000,814,true,0,0
8578,session-01,1.0000,101.0000,0,true,0,0
8679,session-01,1.0000,101.0000,11,true,0,0
8781,session-01,1.0000,102.0000,803,true,0,0
8883,session-01,1.0000,102.0000,0,true,0,0
8984,session-01,1.0000,101.0000,814,true,0,0
9086,session-01,0.0000,103.0000,0,true,0,0
9188,session-01,1.0000,101.0000,0,true,0,0
9290,session-01,1.0000,102.0000,0,true,0,0
9391,session-01,0.0000,102.0000,0,true,0,0
9494,session-01,1.0000,102.0000,814,true,0,0
9595,session-01,1.0000,101.0000,0,true,0,0
9698,session-01,1.0000,103.0000,26,true,0,0
9799,session-01,1.0000,101.0000,788,true,0,0
9901,session-01,1.0000,102.0000,0,true,0,0
10002,session-01,0.0000,102.0000,814,true,0,0
